# Licensed under Apache License 2.0 — https://www.apache.org/licenses/LICENSE-2.0
# Copyright 2026 SemiAnalysis LLC. Data from InferenceX (https://github.com/SemiAnalysisAI/InferenceX).
# Attribution to InferenceX is required for any derivative work.
Model,ISL,OSL,Hardware,Hardware Key,Framework,Precision,TP,Concurrency,Date,Token Throughput per All in Utility MW (tok/s/MW),Interactivity (tok/s/user),Throughput/Chip (tok/s),Output Throughput/Chip (tok/s),Input Throughput/Chip (tok/s),Mean TTFT (s),Median TTFT (s),P99 TTFT (s),Std TTFT (s),Mean TPOT (s),Median TPOT (s),P99 TPOT (s),Std TPOT (s),Mean Interactivity (tok/s/user),Median Interactivity (tok/s/user),P99 Interactivity (tok/s/user),Std Interactivity (tok/s/user),Mean ITL (s),Median ITL (s),P99 ITL (s),Std ITL (s),Mean E2E Latency (s),Median E2E Latency (s),P99 E2E Latency (s),Std E2E Latency (s),Disaggregated,Num Prefill Chips,Num Decode Chips,Spec Decoding,EP,DP Attention,Is Multinode,Run URL
Kimi-K2.5,8192,1024,b300,b300_vllm,vllm,fp4,4,2,2026-08-22,325576.27466550504,142.88783384278574,618.5949218644595,69.41560638959209,549.1793154748674,0.18576544539973838,0.17668145750212716,0.3003887723010847,0.0336984516523502,0.006988569283077016,0.006998496464718357,0.007166729275820354,0.00008290724161864015,143.090804354122,142.88783384278574,139.53366473237307,12061.672544840385,0.21950456812264135,0.21895456699712668,0.36998735072935196,0.03705509028762774,6.716026250548748,6.774449963995721,7.42364949355644,0.42350878761500976,false,,,none,1,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31148296509/attempts/1
Kimi-K2.5,8192,1024,b300,b300_vllm,vllm,fp4,4,4,2026-08-22,552995.9934158486,122.54314334363872,1050.6923874901124,116.8812117742624,933.81117571585,0.20272917004913324,0.17702434649254428,0.6178162367749609,0.09756164664295267,0.008149901572183335,0.008160391293340449,0.008568761204782812,0.0002773414683454089,122.70086836546946,122.54314334363872,116.70298379208323,3605.663465928477,0.2568563039459924,0.25005064900324214,0.4119248515402432,0.05332205174614945,7.696511735925014,7.518239545504912,9.020909371200105,0.6258126243303922,false,,,none,1,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31148296509/attempts/1
Kimi-K2.5,8192,1024,b300,b300_vllm,vllm,fp4,4,8,2026-08-22,896328.9171620372,99.95765182321553,1703.0249426078706,191.4487271908037,1511.5762154170668,0.26229164072510686,0.18723534800119523,1.282276134678322,0.22495731394876403,0.00999534051499101,0.010004236611806303,0.011071501992046364,0.00041387166638197213,100.04661657101127,99.95765182321553,90.32198167135661,2416.2079244078427,0.31508136800596054,0.28826619000028586,0.5873431910705039,0.08971527119270047,9.517806733275119,9.433953060501153,11.87407630516849,0.9014113891918267,false,,,none,1,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31148296509/attempts/1
Kimi-K2.5,8192,1024,b300,b300_vllm,vllm,fp4,4,16,2026-08-22,1329482.4969297692,73.20747648713551,2526.0167441665612,279.8988146284883,2246.117929538073,0.3393280418611539,0.19439212197903544,2.511192701206309,0.47376552400087796,0.013557110022793455,0.013659807003123874,0.01529437675081168,0.0007865967145377018,73.76203322970075,73.20747648713551,65.38350769650874,1271.2994874224964,0.4274438866500883,0.37025500705931336,0.935583689820487,0.14744353305467095,12.743215236145625,12.72769613051787,15.442651465074158,1.2557036231648053,false,,,none,1,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31148296509/attempts/1
Kimi-K2.5,8192,1024,b300,b300_vllm,vllm,fp4,4,32,2026-08-22,1835153.1021074965,50.289044229064416,3486.790894004243,389.9202349225602,3096.870659081683,0.49129197684378595,0.1949079689802602,5.052609528788599,0.952174366313056,0.019550324994694036,0.019885046839328333,0.022031987589708306,0.0015418317134064897,51.15004483410891,50.289044229064416,45.388551347365734,648.5792134801934,0.6162225344873374,0.49485629599075764,1.4072401464742141,0.26674438705442277,18.583200362621575,18.53225515401573,24.013554049136,2.1398153774539526,false,,,none,1,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31148296509/attempts/1
Kimi-K2.5,8192,1024,b300,b300_vllm,vllm,fp4,4,64,2026-08-22,2473593.004756701,33.458798176768454,4699.826709037732,521.4047563179005,4178.421952719832,0.8071647671813821,0.2101627419979195,10.050431735959648,1.9054536383746699,0.02932168273613487,0.029887505065688012,0.033723916411430445,0.002573696310822324,34.104454679459444,33.458798176768454,29.65254651328273,388.5462304915412,0.9240478880985867,0.6936183580037323,2.646139423817512,0.47945616353514564,27.839896885667134,27.937690607002878,38.800311637199556,3.7476301774525025,false,,,none,1,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31148296509/attempts/1
Kimi-K2.5,8192,1024,b300,b300_vllm,vllm,fp4,4,128,2026-08-22,3199335.3417144404,21.642855137714516,6078.737149257437,673.3143599613396,5405.422789296097,1.4498455428281887,0.35057980101555586,20.13789955736022,3.8701191994047113,0.04528494638017137,0.046204624742759326,0.05362993280385,0.004697967444043117,22.08239337648556,21.642855137714516,18.646303430165993,212.85800974801776,1.427678917667916,1.1266086090472527,4.180971908663631,0.8028615104300628,43.13583910012012,42.87049548397772,64.53255091934814,6.832746323411626,false,,,none,1,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31148296509/attempts/1
Kimi-K2.5,8192,1024,b300,b300_vllm,vllm,fp4,4,256,2026-08-22,3823291.330895797,12.956626533498605,7264.253528702014,807.3714126099379,6456.882116092076,2.78431066516614,0.5007935850298963,41.444689201754485,7.918139361143497,0.07530905412933649,0.07718058380509449,0.08624726144001806,0.00852938979553424,13.27861585251875,12.956626533498605,11.594571042646553,117.24168128927268,2.3756200272796657,1.96794100702391,6.281449638681369,1.2827839558809913,72.25449279160833,72.14384869099013,114.27635413122361,12.867451385819862,false,,,none,1,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31148296509/attempts/1
Kimi-K2.5,8192,1024,b300,b300_vllm,vllm,fp4,4,512,2026-08-22,3950829.27634285,9.159251456814046,7506.575625051414,834.0572257288424,6672.518399322572,40.89124556405407,31.617968032020144,116.61831643731225,17.374247333726117,0.10663345366122819,0.1091792276601433,0.12538414919361143,0.012251091497661662,9.377920021018685,9.159251456814046,7.975489776270316,81.6253800888572,3.363925502830974,2.5985655789263546,6.685501611744985,1.9815190771920526,139.2998636483847,138.48677520500496,216.58177825673377,23.22699636048119,false,,,none,1,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31148296509/attempts/1
Kimi-K2.5,8192,1024,b300,b300_vllm,vllm,fp4,8,1,2026-08-22,99294.66047565539,173.27358035194965,188.65985490374524,21.075731665420314,167.58412323832493,0.15260164492065087,0.1519071399816312,0.15924330532434397,0.00396231055163571,0.005772798540026827,0.005771220274717133,0.005780289059433,0.000004260261567434431,173.22620788969243,173.27358035194965,173.0017287575047,234727.37158770493,0.1818545878170279,0.18470825999975204,0.18522191171301527,0.018267341460034853,5.517311888514087,5.377219907473773,5.983201221346389,0.2900768652269004,false,,,none,1,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31148296509/attempts/1
Kimi-K2.5,8192,1024,b300,b300_vllm,vllm,fp4,4,1,2026-08-22,169284.974988944,147.40618146121847,321.64145247899364,35.93148605134826,285.7099664276454,0.1650748130166903,0.16294820699840784,0.17487874235375783,0.006178089701090511,0.006787050278215809,0.006783976018421541,0.00681098276765635,0.000012001168311580142,147.33941241155526,147.40618146121847,146.82168992538777,83325.22084829709,0.2138106959998229,0.2170977959758602,0.21843549191835337,0.02149828920348,6.472490247007227,6.311689506517723,7.010528049984714,0.3433088910528662,false,,,none,4,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31148296509/attempts/1
Kimi-K2.5,8192,1024,b300,b300_vllm,vllm,fp4,4,2,2026-08-22,326872.7982509585,143.64933696538938,621.058316676821,69.69203614779582,551.3662805290253,0.1808115911497225,0.1722182369994698,0.2930800217195063,0.032974951831873975,0.006965464064007862,0.006961396558627613,0.0071429449314502624,0.00008249075626870165,143.5654524681604,143.64933696538938,139.99827936472215,12122.570397374528,0.21876536106889843,0.21800304600037634,0.3648581956814447,0.03653842604139892,6.6890810004497325,6.749247839999953,7.392414114470048,0.4163222527863298,false,,,none,4,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31148296509/attempts/1
Kimi-K2.5,8192,1024,b300,b300_vllm,vllm,fp4,4,4,2026-08-22,511719.35044086963,113.16655416166329,972.2667658376523,108.15698211196685,864.1097837256855,0.20085074879752937,0.1765055310097523,0.5936926065897569,0.0916267706300154,0.008817717406316206,0.008836533085309437,0.009190475457117346,0.00016131542796831734,113.40803451964695,113.16655416166329,108.80829883785542,6199.0350990879915,0.2778216696518091,0.2679624840384349,0.4263693303707987,0.05388257204962651,8.306297871901188,8.228969006449915,9.52123430714244,0.5927873179704317,false,,,none,4,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31148296509/attempts/1
Kimi-K2.5,8192,1024,b300,b300_vllm,vllm,fp4,4,8,2026-08-22,838342.4054070788,92.6693511821279,1592.8505702734496,179.06326951208592,1413.7873007613637,0.2587209800124583,0.18157606149907224,1.2551964711501926,0.22002875996774787,0.01070861755304914,0.010791054294042137,0.011482141226518382,0.00043921960592064165,93.3827354507831,92.6693511821279,87.09176975549362,2276.765395988904,0.3376119854727663,0.31329396050023206,0.6082268180707615,0.08868415177266499,10.176072957025236,10.247893177000151,12.283183030601794,0.9532936372711341,false,,,none,4,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31148296509/attempts/1
Kimi-K2.5,8192,1024,b300,b300_vllm,vllm,fp4,4,16,2026-08-22,1254464.3873514163,69.10211633904282,2383.4823359676907,264.1050903822937,2119.377245585397,0.3277658507984597,0.18217529152752832,2.4534474875917653,0.4642563277031313,0.014380488096085881,0.01447133681251667,0.01594447497938052,0.0007714682548853992,69.53866887676662,69.10211633904282,62.717649925331834,1296.2296162770156,0.4534186290465929,0.39428635803051293,0.9473414878943003,0.1444773216455163,13.485407603692147,13.377413761452772,15.869734408607473,1.2633580196606613,false,,,none,4,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31148296509/attempts/1
Kimi-K2.5,8192,1024,b300,b300_vllm,vllm,fp4,4,32,2026-08-22,1805142.6280741175,49.6762673354625,3429.7709933408228,383.5438235638598,3046.227169776963,0.47819787642038136,0.19132596952840686,4.970797722941498,0.9337668306260772,0.019867186174434375,0.02013033695239272,0.022517497532580207,0.0014245642214966714,50.334254243151285,49.6762673354625,44.40990827480345,701.9690547537289,0.626268606253517,0.5054920020047575,1.3845198728795791,0.26140024282559726,18.865052638863197,18.77573046949692,24.235243712799857,2.0582413885266733,false,,,none,4,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31148296509/attempts/1
Kimi-K2.5,8192,1024,b300,b300_vllm,vllm,fp4,4,64,2026-08-22,2481976.824392115,33.6325085645681,4715.755966345018,523.1719683958818,4192.583997949137,0.7834419463441009,0.20491067151306197,9.838730737213048,1.8640113581232058,0.029206347886347062,0.029733137451825452,0.03369016238501457,0.0023928224470438184,34.23913198224503,33.6325085645681,29.682255270007285,417.91650744309806,0.9204463285275328,0.6837483639828861,2.579936310295015,0.46640766350966234,27.710811555631334,27.80580401053885,38.46405339471298,3.5892050611413913,false,,,none,4,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31148296509/attempts/1
Kimi-K2.5,8192,1024,b300,b300_vllm,vllm,fp4,4,128,2026-08-22,3232357.5936338617,21.820546218929127,6141.479427904337,680.2640398294377,5461.215388074899,1.4049038285516873,0.3397451980272308,19.705793210110865,3.7497774030083546,0.04480555990430936,0.045828366988013756,0.05222252632780628,0.00450528621101531,22.318658714134738,21.820546218929127,19.14882466089241,221.96148106085369,1.4124005115390206,1.1276212300290354,4.080435972578125,0.7701220071296749,42.64479162093776,42.35920931951841,62.88122255645576,6.529073413157134,false,,,none,4,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31148296509/attempts/1
Kimi-K2.5,8192,1024,b300,b300_vllm,vllm,fp4,4,256,2026-08-22,3909861.2839026954,13.277359585017495,7428.736439415121,825.652547684303,6603.083891730817,2.727969215110167,0.501564332000271,40.223528425524464,7.702142788516254,0.07357418234760256,0.07531617966635663,0.08448107143558427,0.008117516663124665,13.591724271912147,13.277359585017495,11.83697108721552,123.1903846336019,2.3208777883472895,1.9129645840002922,6.1604024642994775,1.2351349666324738,70.59732577288398,70.421470467998,111.39506671145136,12.455717330405639,false,,,none,4,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31148296509/attempts/1
Kimi-K2.5,8192,1024,b300,b300_vllm,vllm,fp4,4,512,2026-08-22,3962760.5960440887,9.242685921847995,7529.245132483768,836.5760395558248,6692.669092927944,41.16565799088337,31.5439654590009,115.37227479660064,17.620955020284388,0.10589677506292672,0.10819365804004932,0.1267089330888686,0.011608777701994427,9.443158201992205,9.242685921847995,7.892103387048802,86.14171325101665,3.340600032812863,2.539648550999118,6.565915371992742,1.9388464432666987,138.8919105415059,137.92702781999833,216.38920040883963,23.30827263294287,false,,,none,4,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31148296509/attempts/1
Kimi-K2.5,8192,1024,b300,b300_vllm,vllm,fp4,8,1,2026-08-22,94524.89519178678,164.56429455693672,179.59730086439487,20.0633278488576,159.53397301553727,0.14589281610096805,0.1460000780007249,0.15042151081237534,0.003376324216089742,0.006079656446785319,0.006076652305971606,0.006094830039584826,0.000006848108478886881,164.48297839736657,164.56429455693672,164.07348416693816,146025.72419567514,0.1915195210135623,0.19449928299945896,0.19534656454176003,0.01925113751586497,5.79571858300078,5.648391909500788,6.277539671222766,0.30460493545659517,false,,,none,8,false,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31148296509/attempts/1
Kimi-K2.5,8192,1024,b300,b300_vllm,vllm,fp4,4,128,2026-08-22,2981498.643095108,19.771944762155936,5664.847421880705,627.4696573462118,5037.3777645344935,1.2048301284700529,0.6136088899802417,11.572726728087583,2.176316048703658,0.0488451981872326,0.05057671422965071,0.05495186734036986,0.005514454808277303,20.472841489286555,19.771944762155936,18.19774374191939,181.3415894711805,1.5399691696556366,1.1342185560060898,3.850618636407291,0.8709256808060506,46.169523592261136,46.49033547900035,56.960532100862764,6.14638699661442,false,,,none,4,true,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31148296509/attempts/1
Kimi-K2.5,8192,1024,b300,b300_vllm,vllm,fp4,4,256,2026-08-22,4193377.029062664,13.988592465382174,7967.416355219061,885.5230853587971,7081.893269860264,2.0321580867102282,0.7799838180071674,22.51375414002774,4.2701558205746,0.0690266426765592,0.07148682059862123,0.07908057455763347,0.00860785562682778,14.487159757801617,13.988592465382174,12.645330482155334,116.17295216747567,2.1793903098986833,1.6987148240077659,6.724255485258909,1.4114300135617188,65.76400073551795,66.27535444450768,88.72246070193815,9.996645456803275,false,,,none,4,true,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31148296509/attempts/1
Kimi-K2.5,8192,1024,b300,b300_vllm,vllm,fp4,4,512,2026-08-22,5290885.443476229,8.816657685758909,10052.682342604834,1116.9556885332624,8935.726654071572,3.777145193163824,1.412709819007432,45.26605908546015,8.517040067625683,0.10911014756818482,0.11342166562905673,0.1275254581895985,0.015292241445132946,9.165050385208971,8.816657685758909,7.841571512044675,65.392637409493,3.444895954763773,2.4414651619736105,11.006299724022393,2.5092028645088345,104.5544811279246,105.85201693701674,147.96169902231628,17.7581790285572,false,,,none,4,true,false,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/31148296509/attempts/1
Kimi-K2.5,8192,1024,gb300,gb300_dynamo-vllm,dynamo-vllm,fp4,36,4,2026-08-22,69130.04572235937,165.37089224989904,146.55569693140188,18.32997607272289,1172.3614638008337,0.4886716489265382,0.40561934150900925,1.0818386310448114,0.24874259212786376,0.006086757275242528,0.006047013391503368,0.006713921776948736,0.00014307825416005337,164.29109208402838,165.37089224989904,148.94424350211423,6989.182289583698,0.29730287612881434,0.30212021799525246,0.32004562775662637,0.04871829524152548,6.085398158452517,6.11700201399799,7.651840010534361,0.5338362557776164,true,4,32,none,1,false,true,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/27848011161/attempts/2
Kimi-K2.5,8192,1024,gb300,gb300_dynamo-vllm,dynamo-vllm,fp4,36,32,2026-08-22,398426.17575955286,121.58834066009113,844.6634926102521,106.19982537529653,6752.372830489897,0.7468407181401744,0.5639031489990884,2.5503120227136242,0.5133429000016966,0.008222727582872158,0.008224472795426752,0.008604379750778025,0.00014315854659240163,121.61414687785448,121.58834066009113,116.21988207919088,6985.262310934056,0.4002981725679038,0.41062216900172643,0.45926934024260846,0.05767279163517746,8.3487530935623,8.291072750507738,10.862861861249694,0.7448751157849609,true,4,32,none,1,false,true,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/27848011161/attempts/2
Kimi-K2.5,8192,1024,gb300,gb300_dynamo-vllm,dynamo-vllm,fp4,36,128,2026-08-22,1033386.049114892,82.60152954109967,2190.7784241235713,272.9273718253662,17533.586842509212,1.977449965242272,1.6190055230035796,9.633705772973771,1.5920541534970316,0.012013833559491368,0.01210631335225378,0.012334438200065754,0.0004116956339844765,83.23737756546188,82.60152954109967,81.07381818125037,2428.9788801542313,0.585309721449717,0.606016023994016,0.6344656060390116,0.08194708356986338,13.01968359369224,12.74951875100669,20.978985758873314,1.7811059823316093,true,4,32,none,1,false,true,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/27848011161/attempts/2
Kimi-K2.5,8192,1024,gb300,gb300_dynamo-vllm,dynamo-vllm,fp4,32,2048,2026-08-22,3041346.868472786,54.68258581345898,6447.655361162307,955.7345777716586,22923.417711334252,61.36806174588037,63.136707193501934,73.3023764909135,10.02754888257861,0.01836493609422941,0.01828735757689555,0.022966422224029875,0.0007237864745163907,54.45159160201041,54.68258581345898,43.54182772768566,1381.6229443471786,0.8945342390284425,0.9131341979955323,0.9496199155313662,0.14931963008865212,78.29026460913666,80.21035829350149,90.27792040938115,10.210940490215545,true,8,24,none,24,true,true,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/27848011161/attempts/2
Kimi-K2.5,8192,1024,gb300,gb300_dynamo-vllm,dynamo-vllm,fp4,56,15360,2026-08-22,6920714.211783894,38.2044926624111,14671.914128981856,3801.804985508763,22824.495986586677,123.39943482749882,127.64600621999853,142.4811421054829,18.94811573324292,0.026014882557197916,0.02617493206457069,0.028375138717022234,0.0008649727963873691,38.43953543904489,38.2044926624111,35.242118460555766,1156.1057228349646,1.2668302228209487,1.3065977824953734,3.1997390572541917,0.4743617447359721,147.34570946836536,151.5351038065055,166.30978387132797,19.232613724766228,true,32,24,none,24,true,true,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/27848011161/attempts/2
Kimi-K2.5,8192,1024,gb300,gb300_dynamo-vllm,dynamo-vllm,fp4,24,3072,2026-08-22,7784910.935177749,23.841881676465782,16504.01118257683,5499.905289054974,22006.06412933776,23.425438756320908,22.327929826999025,56.56257192657854,6.806177162041353,0.04142207853647895,0.04194299818990779,0.04215985704454914,0.0019136266141639602,24.141714644264788,23.841881676465782,23.719245512225722,522.5679830110889,2.01734979769487,2.095968391993665,2.1256321410037344,0.29253502711783114,61.562740478730184,60.88508823000302,95.11100199622486,7.780690440134126,true,16,8,none,8,true,true,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/27848011161/attempts/2
Kimi-K2.5,8192,1024,gb300,gb300_dynamo-vllm,dynamo-vllm,fp4,28,2048,2026-08-22,5122544.923875748,44.74230368917197,10859.795238616587,2112.7904830265725,22522.46824606994,32.732006185230524,33.11735276649415,49.39150679575671,5.21123167254071,0.022235386431465682,0.02235021260744803,0.022577055953600076,0.00046315322798635283,44.97335825856764,44.74230368917197,44.292754646805164,2159.1126641774495,1.083056855235361,1.1154513219953515,1.1617791193420999,0.14506986002729663,53.220554350234586,53.686724489496555,70.02786656510303,5.647637836305841,true,12,16,none,16,true,true,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/27848011161/attempts/2
Kimi-K2.5,8192,1024,gb200,gb200_dynamo-vllm,dynamo-vllm,fp4,48,6144,2026-08-22,7070732.6774030365,27.642954993031232,13222.27010674368,4405.2230206349295,17630.793649798055,38.08822574244914,39.54468439647462,63.95029121678556,8.861283327164045,0.03450791431123885,0.03617558254000338,0.0421139805192596,0.005344284462743574,28.97885948657033,27.642954993031232,23.745083881175255,187.11578827273613,0.035237765030403295,0.000004608184099197388,1.1694538356619923,0.2661540146163894,69.85771247809403,68.87607607117388,102.51208336901851,9.565451904046608,true,32,16,none,16,true,true,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/27885061956/attempts/3
Kimi-K2.5,8192,1024,gb200,gb200_dynamo-vllm,dynamo-vllm,fp4,36,4,2026-08-22,74171.10122095943,162.22634258008404,138.69995928319415,17.347445293365773,1109.520071201821,0.6643283340905327,0.6192991475109011,1.633299406066071,0.31153486846563394,0.006233326835482744,0.006164226993568223,0.007094188679464615,0.0002100968523689145,160.42797472251502,162.22634258008404,140.96044596257738,4759.709575486996,0.006234959635377441,0.006146561121568084,0.006779277231544256,0.004863983273092586,6.39503549055662,6.357871401589364,8.006357250623404,0.6355185150574587,true,4,32,none,1,false,true,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/27885061956/attempts/3
Kimi-K2.5,8192,1024,gb200,gb200_dynamo-vllm,dynamo-vllm,fp4,36,8,2026-08-22,144971.86147863552,154.47274237586788,271.09738096504844,34.264605977353554,2165.759580866608,0.6431627323559951,0.5589955465402454,1.3423411767510678,0.24332997618490812,0.00649110432173258,0.00647363401865922,0.006711149975838502,0.00007536744107403079,154.05699098872037,154.47274237586788,149.00575960903905,13268.328946152425,0.006490933657946629,0.006479784147813916,0.007235083943232893,0.0009325017710908161,6.646383736171993,6.637766153085977,7.739608788019977,0.41951442352885454,true,4,32,none,1,false,true,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/27885061956/attempts/3
Kimi-K2.5,8192,1024,gb200,gb200_dynamo-vllm,dynamo-vllm,fp4,36,16,2026-08-22,254355.6714603388,136.34043713465763,475.6451056308336,59.256712015913685,3806.752254550193,0.707539589049702,0.6202527076238766,1.9167425603093573,0.3360538454884198,0.007325808553646946,0.007334581148601883,0.00751245740296755,0.0001117931536220673,136.50370367680145,136.34043713465763,133.11223563210925,8945.091605346804,0.007326499995910801,0.007328009000048041,0.008394825970754027,0.0004164451657414786,7.405151018753531,7.416820330079645,8.773956502494402,0.5692818035304578,true,4,32,none,1,false,true,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/27885061956/attempts/3
Kimi-K2.5,8192,1024,gb200,gb200_dynamo-vllm,dynamo-vllm,fp4,36,32,2026-08-22,430384.86729542335,119.52231756077066,804.8197018424416,101.19025214423966,6433.855299428057,1.1064670252620998,0.7390984004596248,4.4353206999506805,0.8870897906412902,0.008349325402750473,0.008366638301600485,0.008817975095916959,0.00015384340331189798,119.77015528351254,119.52231756077066,113.40472037203146,6500.1162121500065,0.008348731066071086,0.008342216955497861,0.009971819845959544,0.001122396963034632,8.824425267110929,8.624067112919874,11.913451582656707,0.9812005952212887,true,4,32,none,1,false,true,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/27885061956/attempts/3
Kimi-K2.5,8192,1024,gb200,gb200_dynamo-vllm,dynamo-vllm,fp4,36,256,2026-08-22,827972.2767399712,98.88307184377564,1548.3081575037463,193.55531277937828,12386.330915298691,26.982465586524086,27.817422266001813,33.52939854866825,5.028670813962364,0.010101215723711912,0.010112954435516424,0.010236415569997733,0.00012184552261964568,98.99798473292364,98.88307184377564,97.69044575827253,8207.113224189707,0.010101379163942341,0.01007703598588705,0.011298724554944782,0.0009480221865350046,36.28554366946064,37.144462345400825,42.95059765397338,5.097117956289122,true,4,32,none,1,false,true,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/27885061956/attempts/3
Kimi-K2.5,8192,1024,gb200,gb200_dynamo-vllm,dynamo-vllm,fp4,40,3072,2026-08-22,7185693.765997953,36.12524055217583,13437.247342416173,3731.597272087916,19907.68072263501,17.927254439282272,16.899465547525324,42.25619456712622,5.072880243108759,0.027314750731481152,0.027681476571919182,0.029911727826385345,0.0014928730614709362,36.61025538290807,36.12524055217583,33.43170296962561,669.8493166021058,0.027621141580548843,0.000005184207111597061,0.6263585473899709,0.1493725233632173,43.07887345832933,42.27924291405361,68.25876605811763,5.577246047733761,true,24,16,none,16,true,true,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/27885061956/attempts/3
Kimi-K2.5,8192,1024,gb200,gb200_dynamo-vllm,dynamo-vllm,fp4,20,128,2026-08-22,1153013.340839846,77.06383142996012,2156.1349473705122,298.45720488449314,9586.84591731459,11.698527754688076,11.98120547295548,16.82190200393323,2.250950725827296,0.012944571023412172,0.01297625593543004,0.013109766436010955,0.00019284006499943615,77.25246346065482,77.06383142996012,76.27900961325444,5185.64438361356,0.012943870210982379,0.012949496041983366,0.013961769239976997,0.0007881213639810973,23.59659381914189,23.915963743580505,28.847881768180525,2.4238231790336973,true,4,16,none,4,false,true,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/27885061956/attempts/3
Kimi-K2.5,8192,1024,gb200,gb200_dynamo-vllm,dynamo-vllm,fp4,28,1024,2026-08-22,5271856.986662304,43.35033090836337,9858.37256505851,1916.700489054777,20447.268666396816,8.132469371811066,7.656921248883009,26.665206848501697,4.16752802467259,0.022799885664297363,0.023067874663145305,0.023571554794695533,0.000750469487602398,43.85986906793629,43.35033090836337,42.424015246759915,1332.499210853732,0.022828860260250446,0.026180458022281528,0.0732797894161196,0.025822685811067867,29.124810146198477,28.888059772434644,46.44288522871447,4.238183003212319,true,12,16,none,16,true,true,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/27885061956/attempts/3
Kimi-K2.5,8192,1024,gb300,gb300_dynamo-trt,dynamo-trt,fp4,24,30,2026-08-22,450068.6661508288,132.4048310870576,954.1455722397571,127.54048332342583,5087.171016821413,3.4176894238994766,2.9945133845321834,7.746459107375704,1.9927890744579702,0.007547537143214473,0.007552594507238858,0.007678703900289587,0.00007891323665428326,132.49355134330654,132.4048310870576,130.23031138917688,12672.145287627383,0.7137501398298925,0.7536319720093161,0.789152227526065,0.13925745090578542,10.37437396703676,10.111781683983281,14.418528555743393,2.0157605202743496,true,4,20,none,4,false,true,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/27663808752/attempts/2
Kimi-K2.5,8192,1024,gb300,gb300_dynamo-trt,dynamo-trt,fp4,24,60,2026-08-22,732539.4110431012,107.77234861599999,1552.9835514113747,206.99403831490054,8282.931116893746,4.245365881656374,3.908598382025957,9.905376980984583,2.208203955988236,0.00926239627343899,0.009278817923538681,0.009415654945606946,0.00017215615006759862,107.96342225905596,107.77234861599999,106.20610098573856,5808.680082630456,0.8764328196531833,0.9260297119617462,0.9650708953617142,0.1702265906744941,12.784742845255726,12.388973506051116,18.7038042186643,2.2670421851267677,true,4,20,none,4,false,true,https://github.com/SemiAnalysisAI/InferenceX/actions/runs/27663808752/attempts/2
